name,tier,grouping,disambiguation,category,baseItem,baseInfluences,dimensions,retired,owned,altOwned,relic,updated,poedbUrl,poewikilink,foundBy,foundDateUTC,score,doubleCorrupted,enchanted,quality,grading,location,doubleInfluenced,sixLinked,whiteSocketCount
"Replica Iron Commander",,League,,Bow,"Death Bow",replica,2x4,,0,,,,https://poedb.tw/us/Replica_Iron_Commander,https://www.poewiki.net/wiki/Replica_Iron_Commander,,,,,,,,N/A,,,
"Replica Kalisa's Grace",,League,,Gloves,"Samite Gloves",replica,2x2,,0,,,,https://poedb.tw/us/Replica_Kalisas_Grace,https://www.poewiki.net/wiki/Replica_Kalisa%27s_Grace,,,,,,,,N/A,,,
"Replica Kaom's Heart",,League,,"Body Armour","Glorious Plate",replica,2x3,,0,,,,https://poedb.tw/us/Replica_Kaoms_Heart,https://www.poewiki.net/wiki/Replica_Kaom%27s_Heart,,,,,,,,N/A,,,
"Replica Karui Ward",,League,,Amulet,"Jade Amulet",replica,1x1,,0,,,,https://poedb.tw/us/Replica_Karui_Ward,https://www.poewiki.net/wiki/Replica_Karui_Ward,,,,,,,,N/A,,,
"Replica Kongor's Undying Rage",,League,,Mace,"Terror Maul",replica,2x4,,0,,,,https://poedb.tw/us/Replica_Kongors_Undying_Rage,https://www.poewiki.net/wiki/Replica_Kongor%27s_Undying_Rage,,,,,,,,N/A,,,
"Replica Last Resort",,League,,Claw,"Nailed Fist",replica,2x2,,0,,,,https://poedb.tw/us/Replica_Last_Resort,https://www.poewiki.net/wiki/Replica_Last_Resort,,,,,,,,N/A,,,
"Replica Lavianga's Spirit",,League,,Flask,"Sanctified Mana Flask",replica,1x2,,0,,,,https://poedb.tw/us/Replica_Laviangas_Spirit,https://www.poewiki.net/wiki/Replica_Lavianga%27s_Spirit,,,,,,,,N/A,,,
"Replica Leer Cast",,League,,Helmet,"Festival Mask",replica,2x2,,0,,,,https://poedb.tw/us/Replica_Leer_Cast,https://www.poewiki.net/wiki/Replica_Leer_Cast,,,,,,,,N/A,,,
"Replica Lioneye's Paws",,League,,Boots,"Bronzescale Boots",replica,2x2,,0,,,,https://poedb.tw/us/Replica_Lioneyes_Paws,https://www.poewiki.net/wiki/Replica_Lioneye%27s_Paws,,,,,,,,N/A,,,
"Replica Loreweave",,League,,"Body Armour","Elegant Ringmail",replica,2x3,,0,,,,https://poedb.tw/us/Replica_Loreweave,https://www.poewiki.net/wiki/Replica_Loreweave,,,,,,,,N/A,,,
"Replica Malachai's Artifice",,League,,Ring,"Unset Ring",replica,1x1,,0,,,,https://poedb.tw/us/Replica_Malachais_Artifice,https://www.poewiki.net/wiki/Replica_Malachai%27s_Artifice,,,,,,,,N/A,,,
"Replica Maloney's Mechanism",,League,,Quiver,"Ornate Quiver",replica,2x3,,0,,,,https://poedb.tw/us/Replica_Maloneys_Mechanism,https://www.poewiki.net/wiki/Replica_Maloney%27s_Mechanism,,,,,,,,N/A,,,
"Replica Midnight Bargain",,League,,Wand,"Engraved Wand",replica,1x3,,0,,,,https://poedb.tw/us/Replica_Midnight_Bargain,https://www.poewiki.net/wiki/Replica_Midnight_Bargain,,,,,,,,N/A,,,
"Replica Mistwall",,League,,Shield,"Lacquered Buckler",replica,2x2,,0,,,,https://poedb.tw/us/Replica_Mistwall,https://www.poewiki.net/wiki/Replica_Mistwall,,,,,,,,N/A,,,
"Replica Nebulis",,League,,Mace,"Void Sceptre",replica,2x3,,0,,,,https://poedb.tw/us/Replica_Nebulis,https://www.poewiki.net/wiki/Replica_Nebulis,,,,,,,,N/A,,,
"Replica Oro's Sacrifice",,League,,Sword,"Infernal Sword",replica,2x4,,0,,,,https://poedb.tw/us/Replica_Oros_Sacrifice,https://www.poewiki.net/wiki/Replica_Oro%27s_Sacrifice,,,,,,,,N/A,,,
"Replica Pacifism",,League,,Jewel,"Viridian Jewel",,1x1,,0,,,,https://poedb.tw/us/Replica_Pacifism,https://www.poewiki.net/wiki/Replica_Pacifism,,,,,,,,N/A,,,
"Replica Paradoxica",,League,,Sword,"Vaal Rapier",replicaveiled,1x4,,0,,,,https://poedb.tw/us/Replica_Paradoxica,https://www.poewiki.net/wiki/Replica_Paradoxica,,,,,,,,N/A,,,
"Replica Perfect Form",,League,,"Body Armour","Zodiac Leather",replica,2x3,,0,,,,https://poedb.tw/us/Replica_Perfect_Form,https://www.poewiki.net/wiki/Replica_Perfect_Form,,,,,,,,N/A,,,
"Replica Pillars of Arun",,League,,Map,"Dunes Map",replica,1x1,,0,,,,https://poedb.tw/us/Replica_Pillars_of_Arun,https://www.poewiki.net/wiki/Replica_Pillars_of_Arun,,,,,,,,N/A,,,
"Replica Poorjoy's Asylum",,League,,Map,"Temple Map",replica,1x1,,0,,,,https://poedb.tw/us/Replica_Poorjoys_Asylum,https://www.poewiki.net/wiki/Replica_Poorjoy%27s_Asylum,,,,,,,,N/A,,,
"Replica Powerlessness",,League,,Jewel,"Cobalt Jewel",,1x1,,0,,,,https://poedb.tw/us/Replica_Powerlessness,https://www.poewiki.net/wiki/Replica_Powerlessness,,,,,,,,N/A,,,
"Replica Primordial Might",,League,,Jewel,"Crimson Jewel",replica,1x1,,0,,,,https://poedb.tw/us/Replica_Primordial_Might,https://www.poewiki.net/wiki/Replica_Primordial_Might,,,,,,,,N/A,,,
"Replica Prismweave",,League,,Belt,"Rustic Sash",replica,2x1,,0,,,,https://poedb.tw/us/Replica_Prismweave,https://www.poewiki.net/wiki/Replica_Prismweave,,,,,,,,N/A,,,
"Replica Quill Rain",,League,,Bow,"Short Bow",replica,2x3,,0,,,,https://poedb.tw/us/Replica_Quill_Rain,https://www.poewiki.net/wiki/Replica_Quill_Rain,,,,,,,,N/A,,,
"Replica Reckless Defence",,League,,Jewel,"Cobalt Jewel",replica,1x1,,0,,,,https://poedb.tw/us/Replica_Reckless_Defence,https://www.poewiki.net/wiki/Replica_Reckless_Defence,,,,,,,,N/A,,,
"Replica Red Trail",,League,,Boots,"Titan Greaves",replica,2x2,,0,,,,https://poedb.tw/us/Replica_Red_Trail,https://www.poewiki.net/wiki/Replica_Red_Trail,,,,,,,,N/A,,,
"Replica Restless Ward",,League,,"Body Armour","Carnal Armour",replica,2x3,,0,,,,https://poedb.tw/us/Replica_Restless_Ward,https://www.poewiki.net/wiki/Replica_Restless_Ward,,,,,,,,N/A,,,
"Replica Rumi's Concoction",,League,,Flask,"Granite Flask",replica,1x2,,0,,,,https://poedb.tw/us/Replica_Rumis_Concoction,https://www.poewiki.net/wiki/Replica_Rumi%27s_Concoction,,,,,,,,N/A,,,
"Replica Shroud of the Lightless",,League,,"Body Armour","Carnal Armour",replica,2x3,,0,,,,https://poedb.tw/us/Replica_Shroud_of_the_Lightless,https://www.poewiki.net/wiki/Replica_Shroud_of_the_Lightless,,,,,,,,N/A,,,
"Replica Siegebreaker",,League,,Belt,"Heavy Belt",replica,2x1,,0,,,,https://poedb.tw/us/Replica_Siegebreaker,https://www.poewiki.net/wiki/Replica_Siegebreaker,,,,,,,,N/A,,,
"Replica Sorrow of the Divine",,League,,Flask,"Sulphur Flask",replica,1x2,,0,,,,https://poedb.tw/us/Replica_Sorrow_of_the_Divine,https://www.poewiki.net/wiki/Replica_Sorrow_of_the_Divine,,,,,,,,N/A,,,
"Replica Soul Strike",,League,,Quiver,"Spike-Point Arrow Quiver",replica,2x3,,0,,,,https://poedb.tw/us/Replica_Soul_Strike,https://www.poewiki.net/wiki/Replica_Soul_Strike,,,,,,,,N/A,,,
"Replica Soul Tether",,League,,Belt,"Cloth Belt",replica,2x1,,0,,,,https://poedb.tw/us/Replica_Soul_Tether,https://www.poewiki.net/wiki/Replica_Soul_Tether,,,,,,,,N/A,,,
"Replica Stampede",,League,,Boots,"Assassin's Boots",replica,2x2,,0,,,,https://poedb.tw/us/Replica_Stampede,https://www.poewiki.net/wiki/Replica_Stampede,,,,,,,,N/A,,,
"Replica Tasalio's Sign",,League,,Ring,"Sapphire Ring",replica,1x1,,0,,,,https://poedb.tw/us/Replica_Tasalios_Sign,https://www.poewiki.net/wiki/Replica_Tasalio%27s_Sign,,,,,,,,N/A,,,
"Replica Tempestuous Steel",,League,,Sword,"War Sword",replica,2x3,,0,,,,https://poedb.tw/us/Replica_Tempestuous_Steel,https://www.poewiki.net/wiki/Replica_Tempestuous_Steel,,,,,,,,N/A,,,
"Replica Three-step Assault",,League,,Boots,"Shagreen Boots",replica,2x2,,0,,,,https://poedb.tw/us/Replica_Three-step_Assault,https://www.poewiki.net/wiki/Replica_Three-step_Assault,,,,,,,,N/A,,,
"Replica Trypanon",,League,,Mace,"Great Mallet",replica,2x4,,0,,,,https://poedb.tw/us/Replica_Trypanon,https://www.poewiki.net/wiki/Replica_Trypanon,,,,,,,,N/A,,,
"Replica Tukohama's Fortress",,League,,Shield,"Ebony Tower Shield",replica,2x4,,0,,,,https://poedb.tw/us/Replica_Tukohamas_Fortress,https://www.poewiki.net/wiki/Replica_Tukohama%27s_Fortress,,,,,,,,N/A,,,
"Replica Tulfall",,League,,Wand,"Opal Wand",replica,1x3,,0,,,,https://poedb.tw/us/Replica_Tulfall,https://www.poewiki.net/wiki/Replica_Tulfall,,,,,,,,N/A,,,
"Replica Twyzel",,League,,Wand,"Sage Wand",replica,1x3,,0,,,,https://poedb.tw/us/Replica_Twyzel,https://www.poewiki.net/wiki/Replica_Twyzel,,,,,,,,N/A,,,
"Replica Ungil's Gauche",,League,,Dagger,"Boot Knife",replica,1x3,,0,,,,https://poedb.tw/us/Replica_Ungils_Gauche,https://www.poewiki.net/wiki/Replica_Ungil%27s_Gauche,,,,,,,,N/A,,,
"Replica Veil of the Night",,League,,Helmet,"Great Helmet",replica,2x2,,0,,,,https://poedb.tw/us/Replica_Veil_of_the_Night,https://www.poewiki.net/wiki/Replica_Veil_of_the_Night,,,,,,,,N/A,,,
"Replica Victario's Charity",,League,,Shield,"Laminated Kite Shield",replica,2x3,,0,,,,https://poedb.tw/us/Replica_Victarios_Charity,https://www.poewiki.net/wiki/Replica_Victario%27s_Charity,,,,,,,,N/A,,,
"Replica Voideye",,League,,Ring,"Unset Ring",replica,1x1,,0,,,,https://poedb.tw/us/Replica_Voideye,https://www.poewiki.net/wiki/Replica_Voideye,,,,,,,,N/A,,,
"Replica Voidwalker",,League,,Boots,"Murder Boots",replica,2x2,,0,,,,https://poedb.tw/us/Replica_Voidwalker,https://www.poewiki.net/wiki/Replica_Voidwalker,,,,,,,,N/A,,,
"Replica Volkuur's Guidance",,League,,Gloves,"Zealot Gloves",replica,2x2,,0,,,,https://poedb.tw/us/Replica_Volkuurs_Guidance,https://www.poewiki.net/wiki/Replica_Volkuur%27s_Guidance,,,,,,,,N/A,,,
"Replica Windripper",,League,,Bow,"Imperial Bow",replica,2x4,,0,,,,https://poedb.tw/us/Replica_Windripper,https://www.poewiki.net/wiki/Replica_Windripper,,,,,,,,N/A,,,
"Replica Wings of Entropy",,League,,Axe,"Ezomyte Axe",replica,2x4,,0,,,,https://poedb.tw/us/Replica_Wings_of_Entropy,https://www.poewiki.net/wiki/Replica_Wings_of_Entropy,,,,,,,,N/A,,,
"Replica Winterheart",,League,,Amulet,"Gold Amulet",replica,1x1,,0,,,,https://poedb.tw/us/Replica_Winterheart,https://www.poewiki.net/wiki/Replica_Winterheart,,,,,,,,N/A,,,
"Replica Witchfire Brew",,League,,Flask,"Stibnite Flask",,1x2,,0,,,,https://poedb.tw/us/Replica_Witchfire_Brew,https://www.poewiki.net/wiki/Replica_Witchfire_Brew,,,,,,,,N/A,,,
"Retaliation Charm",5,T5,,Amulet,"Citrine Amulet",,1x1,,0,,,,https://poedb.tw/us/Retaliation_Charm,https://www.poewiki.net/wiki/Retaliation_Charm,,,,,,,,N/A,,,
"Reverberation Rod",3,T3,,Wand,"Spiraled Wand",,1x3,,0,,,,https://poedb.tw/us/Reverberation_Rod,https://www.poewiki.net/wiki/Reverberation_Rod,,,,,,,,N/A,,,
"Rewritten Distant Memory",,Boss,,Map,"Synthesised Map",,1x1,,0,,,,https://poedb.tw/us/Rewritten_Distant_Memory,https://www.poewiki.net/wiki/Rewritten_Distant_Memory,,,,,,,,N/A,,,
"Rigwald's Charge",5,T5,,Sword,"Highland Blade",,2x4,,0,,,,https://poedb.tw/us/Rigwalds_Charge,https://www.poewiki.net/wiki/Rigwald%27s_Charge,,,,,,,,N/A,,,
"Rigwald's Command",4,T4,,Sword,"Midnight Blade",,2x3,,0,,,,https://poedb.tw/us/Rigwalds_Command,https://www.poewiki.net/wiki/Rigwald%27s_Command,,,,,,,,N/A,,,
"Rigwald's Crest",3,T3,,Ring,"Two-Stone Ring",,1x1,,0,,,,https://poedb.tw/us/Rigwalds_Crest,https://www.poewiki.net/wiki/Rigwald%27s_Crest,,,,,,,,N/A,,,
"Rigwald's Curse",3,T3,,Amulet,"Wereclaw Talisman",,1x1,,0,,,,https://poedb.tw/us/Rigwalds_Curse,https://www.poewiki.net/wiki/Rigwald%27s_Curse,,,,,,,,N/A,,,
"Rigwald's Quills",2,T2,,Quiver,"Two-Point Arrow Quiver",,2x3,,0,,,,https://poedb.tw/us/Rigwalds_Quills,https://www.poewiki.net/wiki/Rigwald%27s_Quills,,,,,,,,N/A,,,
"Rigwald's Savagery",4,T4,,Axe,"Royal Axe",,2x3,,0,,,,https://poedb.tw/us/Rigwalds_Savagery,https://www.poewiki.net/wiki/Rigwald%27s_Savagery,,,,,,,,N/A,,,
"Rime Gaze",3,T3,,Helmet,"Mind Cage",,2x2,,0,,,,https://poedb.tw/us/Rime_Gaze,https://www.poewiki.net/wiki/Rime_Gaze,,,,,,,,N/A,,,
"Rise of the Phoenix",4,T4,,Shield,"Mosaic Kite Shield",,2x3,,0,,,,https://poedb.tw/us/Rise_of_the_Phoenix,https://www.poewiki.net/wiki/Rise_of_the_Phoenix,,,,,,,,N/A,,,
Rive,5,T5,,Claw,"Terror Claw",,2x2,,0,,,,https://poedb.tw/us/Rive,https://www.poewiki.net/wiki/Rive,,,,,,,,N/A,,,
"Romira's Banquet",4,T4,,Ring,"Diamond Ring",,1x1,,0,,,,https://poedb.tw/us/Romiras_Banquet,https://www.poewiki.net/wiki/Romira%27s_Banquet,,,,,,,,N/A,,,
"Rotblood Promise",,League,,Ring,"Unset Ring",,1x1,,0,,,,https://poedb.tw/us/Rotblood_Promise,https://www.poewiki.net/wiki/Rotblood_Promise,,,,,,,,N/A,,,
Rotgut,5,T5,,Flask,"Quicksilver Flask",,1x2,,0,,,,https://poedb.tw/us/Rotgut,https://www.poewiki.net/wiki/Rotgut,,,,,,,,N/A,,,
"Roth's Reach",5,T5,,Bow,"Recurve Bow",,2x4,,0,,,,https://poedb.tw/us/Roths_Reach,https://www.poewiki.net/wiki/Roth%27s_Reach,,,,,,,,N/A,,,
"Rumi's Concoction",3,T3,,Flask,"Granite Flask",,1x2,,0,,,,https://poedb.tw/us/Rumis_Concoction,https://www.poewiki.net/wiki/Rumi%27s_Concoction,,,,,,,,N/A,,,
"Ryslatha's Coil",1,T1,,Belt,"Studded Belt",,2x1,,0,,,,https://poedb.tw/us/Ryslathas_Coil,https://www.poewiki.net/wiki/Ryslatha%27s_Coil,,,,,,,,N/A,,,
"Sacrificial Heart",,League,,Amulet,"Paua Amulet",,1x1,,0,,,,https://poedb.tw/us/Sacrificial_Heart,https://www.poewiki.net/wiki/Sacrificial_Heart,,,,,,,,N/A,,,
"Sadima's Touch",4,T4,,Gloves,"Wool Gloves",,2x2,,0,,,,https://poedb.tw/us/Sadimas_Touch,https://www.poewiki.net/wiki/Sadima%27s_Touch,,,,,,,,N/A,,,
"Saemus' Gift",5,T5,,Quiver,"Feathered Arrow Quiver",,2x3,,0,,,,https://poedb.tw/us/Saemus_Gift,https://www.poewiki.net/wiki/Saemus%27_Gift,,,,,,,,N/A,,,
"Saffell's Frame",3,T3,,Shield,"Branded Kite Shield",,2x3,,0,,,,https://poedb.tw/us/Saffells_Frame,https://www.poewiki.net/wiki/Saffell%27s_Frame,,,,,,,,N/A,,,
"Sandstorm Visage",,League,,Helmet,"Necromancer Circlet",,2x2,,0,,,,https://poedb.tw/us/Sandstorm_Visage,https://www.poewiki.net/wiki/Sandstorm_Visage,,,,,,,,N/A,,,
"Saqawal's Flock",,League,,Helmet,"Silken Hood",,2x2,,0,,,,https://poedb.tw/us/Saqawals_Flock,https://www.poewiki.net/wiki/Saqawal%27s_Flock,,,,,,,,N/A,,,
"Saqawal's Nest",,League,,"Body Armour","Blood Raiment",,2x3,,0,,,,https://poedb.tw/us/Saqawals_Nest,https://www.poewiki.net/wiki/Saqawal%27s_Nest,,,,,,,,N/A,,,
"Saqawal's Talons",,League,,Boots,"Hydrascale Boots",,2x2,,0,,,,https://poedb.tw/us/Saqawals_Talons,https://www.poewiki.net/wiki/Saqawal%27s_Talons,,,,,,,,N/A,,,
"Saqawal's Winds",,League,,Gloves,"Soldier Gloves",,2x2,,0,,,,https://poedb.tw/us/Saqawals_Winds,https://www.poewiki.net/wiki/Saqawal%27s_Winds,,,,,,,,N/A,,,
Scaeva,4,T4,,Sword,Gladius,,2x3,,0,,,,https://poedb.tw/us/Scaeva,https://www.poewiki.net/wiki/Scaeva,,,,,,,,N/A,,,
"Scold's Bridle",3,T3,,Helmet,"Mind Cage",,2x2,,0,,,,https://poedb.tw/us/Scolds_Bridle,https://www.poewiki.net/wiki/Scold%27s_Bridle,,,,,,,,N/A,,,
"Scorpion's Call",4,T4,,Quiver,"Heavy Arrow Quiver",,2x3,,0,,,,https://poedb.tw/us/Scorpions_Call,https://www.poewiki.net/wiki/Scorpion%27s_Call,,,,,,,,N/A,,,
"Seething Fury",3,Vaal_Orb,,Jewel,"Viridian Jewel",,1x1,,0,,,,https://poedb.tw/us/Seething_Fury,https://www.poewiki.net/wiki/Seething_Fury,,,,,,,,N/A,,,
Self-Flagellation,,Vaal_Orb,,Jewel,"Viridian Jewel",,1x1,,0,,,,https://poedb.tw/us/Self-Flagellation,https://www.poewiki.net/wiki/Self-Flagellation,,,,,,,,N/A,,,
"Sentari's Answer",4,T4,,Shield,"Brass Spirit Shield",,2x2,,0,,,,https://poedb.tw/us/Sentaris_Answer,https://www.poewiki.net/wiki/Sentari%27s_Answer,,,,,,,,N/A,,,
"Seven-League Step",2,T2,,Boots,"Rawhide Boots",,2x2,,0,,,,https://poedb.tw/us/Seven-League_Step,https://www.poewiki.net/wiki/Seven-League_Step,,,,,,,,N/A,,,
"Severed in Sleep",,League,,Sword,Cutlass,,1x3,,0,,,,https://poedb.tw/us/Severed_in_Sleep,https://www.poewiki.net/wiki/Severed_in_Sleep,,,,,,,,N/A,,,
"Shackles of the Wretched",4,T4,,Gloves,"Chain Gloves",,2x2,,0,,,,https://poedb.tw/us/Shackles_of_the_Wretched,https://www.poewiki.net/wiki/Shackles_of_the_Wretched,,,,,,,,N/A,,,
"Shade of Solaris",1,T1,,Wand,"Sage Wand",,1x3,,0,,,,https://poedb.tw/us/Shade_of_Solaris,https://www.poewiki.net/wiki/Shade_of_Solaris,,,,,,,,N/A,,,
"Shadows and Dust",4,T4,,Gloves,"Clasped Mitts",,2x2,,0,,,,https://poedb.tw/us/Shadows_and_Dust,https://www.poewiki.net/wiki/Shadows_and_Dust,,,,,,,,N/A,,,
Shadowstitch,,League,,"Body Armour","Sacrificial Garb",,2x3,,0,,,,https://poedb.tw/us/Shadowstitch,https://www.poewiki.net/wiki/Shadowstitch,,,,,,,,N/A,,,
"Shaper's Seed",5,T5,,Amulet,"Agate Amulet",,1x1,,0,,,,https://poedb.tw/us/Shapers_Seed,https://www.poewiki.net/wiki/Shaper%27s_Seed,,,,,,,,N/A,,,
"Shaper's Touch",,Pinnacle,,Gloves,"Crusader Gloves",shaper,2x2,,0,,,,https://poedb.tw/us/Shapers_Touch,https://www.poewiki.net/wiki/Shaper%27s_Touch,,,,,,,,N/A,,,
Shattershard,,League,,Shield,"Crimson Round Shield",,2x3,,0,,,,https://poedb.tw/us/Shattershard,https://www.poewiki.net/wiki/Shattershard,,,,,,,,N/A,,,
"Shavronne's Pace",5,T5,,Boots,"Scholar Boots",,2x2,,0,,,,https://poedb.tw/us/Shavronnes_Pace,https://www.poewiki.net/wiki/Shavronne%27s_Pace,,,,,,,,N/A,,,
"Shavronne's Revelation",2,T2,,Ring,"Moonstone Ring",,1x1,,0,,,,https://poedb.tw/us/Shavronnes_Revelation,https://www.poewiki.net/wiki/Shavronne%27s_Revelation,,,,,,,,N/A,,,
"Shavronne's Wrappings",2,T2,,"Body Armour","Occultist's Vestment",,2x3,,0,,,,https://poedb.tw/us/Shavronnes_Wrappings,https://www.poewiki.net/wiki/Shavronne%27s_Wrappings,,,,,,,,N/A,,,
Shimmeron,,Pinnacle,,Wand,"Tornado Wand",elder,1x3,,0,,,,https://poedb.tw/us/Shimmeron,https://www.poewiki.net/wiki/Shimmeron,,,,,,,,N/A,,,
Shiversting,5,T5,,Sword,"Bastard Sword",,2x4,,0,,,,https://poedb.tw/us/Shiversting,https://www.poewiki.net/wiki/Shiversting,,,,,,,,N/A,,,
"Shroud of the Lightless",,League,,"Body Armour","Carnal Armour",,2x3,,0,,,,https://poedb.tw/us/Shroud_of_the_Lightless,https://www.poewiki.net/wiki/Shroud_of_the_Lightless,,,,,,,,N/A,,,
"Sibyl's Lament",5,T5,,Ring,"Coral Ring",,1x1,,0,,,,https://poedb.tw/us/Sibyls_Lament,https://www.poewiki.net/wiki/Sibyl%27s_Lament,,,,,,,,N/A,,,
Sidhebreath,5,T5,,Amulet,"Paua Amulet",,1x1,,0,,,,https://poedb.tw/us/Sidhebreath,https://www.poewiki.net/wiki/Sidhebreath,,,,,,,,N/A,,,
Siegebreaker,5,T5,,Belt,"Heavy Belt",,2x1,,0,,,,https://poedb.tw/us/Siegebreaker,https://www.poewiki.net/wiki/Siegebreaker,,,,,,,,N/A,,,
"Sign of the Sin Eater",5,T5,,Mace,"Tyrant's Sekhem",,2x3,,0,,,,https://poedb.tw/us/Sign_of_the_Sin_Eater,https://www.poewiki.net/wiki/Sign_of_the_Sin_Eater,,,,,,,,N/A,,,
Silverbranch,5,T5,,Bow,"Crude Bow",,2x3,,0,,,,https://poedb.tw/us/Silverbranch,https://www.poewiki.net/wiki/Silverbranch,,,,,,,,N/A,,,
"Sin Trek",5,T5,,Boots,"Stealth Boots",,2x2,,0,,,,https://poedb.tw/us/Sin_Trek,https://www.poewiki.net/wiki/Sin_Trek,,,,,,,,N/A,,,
"Sin's Rebirth",1,T1,,Flask,"Stibnite Flask",,1x2,,0,,,,https://poedb.tw/us/Sins_Rebirth,https://www.poewiki.net/wiki/Sin%27s_Rebirth,,,,,,,,N/A,,,
Singularity,4,T4,,Mace,"Platinum Sceptre",,2x3,,0,,,,https://poedb.tw/us/Singularity,https://www.poewiki.net/wiki/Singularity,,,,,,,,N/A,,,
"Sinvicta's Mettle",5,T5,,Axe,"Ezomyte Axe",,2x4,,0,,,,https://poedb.tw/us/Sinvictas_Mettle,https://www.poewiki.net/wiki/Sinvicta%27s_Mettle,,,,,,,,N/A,,,
"Sire of Shards",4,T4,,Staff,"Serpentine Staff",,2x4,,0,,,,https://poedb.tw/us/Sire_of_Shards,https://www.poewiki.net/wiki/Sire_of_Shards,,,,,,,,N/A,,,
"Skin of the Lords",,League,,"Body Armour","Simple Robe",,2x3,,0,,,,https://poedb.tw/us/Skin_of_the_Lords,https://www.poewiki.net/wiki/Skin_of_the_Lords,,,,,,,,N/A,,,
"Skin of the Loyal",,League,,"Body Armour","Simple Robe",,2x3,,0,,,,https://poedb.tw/us/Skin_of_the_Loyal,https://www.poewiki.net/wiki/Skin_of_the_Loyal,,,,,,,,N/A,,,
Skirmish,5,T5,,Quiver,"Two-Point Arrow Quiver",,2x3,,0,,,,https://poedb.tw/us/Skirmish,https://www.poewiki.net/wiki/Skirmish,,,,,,,,N/A,,,
Skullhead,5,T5,,Helmet,"Secutor Helm",,2x2,,0,,,,https://poedb.tw/us/Skullhead,https://www.poewiki.net/wiki/Skullhead,,,,,,,,N/A,,,
Skyforth,2,T2,,Boots,"Sorcerer Boots",,2x2,,0,,,,https://poedb.tw/us/Skyforth,https://www.poewiki.net/wiki/Skyforth,,,,,,,,N/A,,,
"Slavedriver's Hand",,League,,Gloves,"Ambush Mitts",,2x2,,0,,,,https://poedb.tw/us/Slavedrivers_Hand,https://www.poewiki.net/wiki/Slavedriver%27s_Hand,,,,,,,,N/A,,,
Slitherpinch,5,T5,,Gloves,"Bronzescale Gauntlets",,2x2,,0,,,,https://poedb.tw/us/Slitherpinch,https://www.poewiki.net/wiki/Slitherpinch,,,,,,,,N/A,,,
Slivertongue,4,T4,,Bow,"Harbinger Bow",,2x4,,0,,,,https://poedb.tw/us/Slivertongue,https://www.poewiki.net/wiki/Slivertongue,,,,,,,,N/A,,,
Snakebite,4,T4,,Gloves,"Assassin's Mitts",,2x2,,0,,,,https://poedb.tw/us/Snakebite,https://www.poewiki.net/wiki/Snakebite,,,,,,,,N/A,,,
Snakepit,3,T3,,Ring,"Sapphire Ring",,1x1,,0,,,,https://poedb.tw/us/Snakepit,https://www.poewiki.net/wiki/Snakepit,,,,,,,,N/A,,,
"Solaris Lorica",4,T4,,"Body Armour","Copper Plate",,2x3,,0,,,,https://poedb.tw/us/Solaris_Lorica,https://www.poewiki.net/wiki/Solaris_Lorica,,,,,,,,N/A,,,
"Solstice Vigil",,Pinnacle,,Amulet,"Onyx Amulet",shaper,1x1,,0,,,,https://poedb.tw/us/Solstice_Vigil,https://www.poewiki.net/wiki/Solstice_Vigil,,,,,,,,N/A,,,
"Song of the Sirens",2,Limited,,"Fishing Rod","Fishing Rod",,1x4,,0,,,,https://poedb.tw/us/Song_of_the_Sirens,https://www.poewiki.net/wiki/Song_of_the_Sirens,,,,,,,,N/A,,,
"Soul Ascension",,Uber,,Gloves,"Carnal Mitts",elder,2x2,,0,,,,https://poedb.tw/us/Soul_Ascension,https://www.poewiki.net/wiki/Soul_Ascension,,,,,,,,N/A,,,
"Soul Catcher",,League,,Flask,"Quartz Flask",,1x2,,0,,,,https://poedb.tw/us/Soul_Catcher,https://www.poewiki.net/wiki/Soul_Catcher,,,,,,,,N/A,,,
"Soul Mantle",4,T4,,"Body Armour","Spidersilk Robe",,2x3,,0,,,,https://poedb.tw/us/Soul_Mantle,https://www.poewiki.net/wiki/Soul_Mantle,,,,,,,,N/A,,,
"Soul Ripper",,League,,Flask,"Quartz Flask",,1x2,,0,,,,https://poedb.tw/us/Soul_Ripper,https://www.poewiki.net/wiki/Soul_Ripper,,,,,,,,N/A,,,
"Soul Strike",4,T4,,Quiver,"Spike-Point Arrow Quiver",,2x3,,0,,,,https://poedb.tw/us/Soul_Strike,https://www.poewiki.net/wiki/Soul_Strike,,,,,,,,N/A,,,
"Soul Taker",0,T0,,Axe,"Siege Axe",,2x3,,0,,,,https://poedb.tw/us/Soul_Taker,https://www.poewiki.net/wiki/Soul_Taker,,,,,,,,N/A,,,
"Soul Tether",3,T3,,Belt,"Cloth Belt",,2x1,,0,,,,https://poedb.tw/us/Soul_Tether,https://www.poewiki.net/wiki/Soul_Tether,,,,,,,,N/A,,,
Soulbound,4,T4,,Ring,"Paua Ring",,1x1,,0,,,,https://poedb.tw/us/Soulbound,https://www.poewiki.net/wiki/Soulbound,,,,,,,,N/A,,,
Soulthirst,3,T3,,Belt,"Cloth Belt",,2x1,,0,,,,https://poedb.tw/us/Soulthirst,https://www.poewiki.net/wiki/Soulthirst,,,,,,,,N/A,,,
Soulwrest,4,T4,,Staff,"Ezomyte Staff",,2x4,,0,,,,https://poedb.tw/us/Soulwrest,https://www.poewiki.net/wiki/Soulwrest,,,,,,,,N/A,,,
